id,Disctrict,AC,Block,Panchayat,,"""Village Name""",Habitation Name,Source Type,Source Type Category Location,Location,Type,Scheme Name
1532,Madhubani,Harlakhi,MADHWAPUR,RAIMA MUKHIAPATTI,10,Village Name,RAIMA,Deep tubewell,Ground Water,Sadak Kinare,HandPump,Spot Source (Ht) Scheme(0004690854)
1533,Madhubani,Harlakhi,MADHWAPUR,RAIMA MUKHIAPATTI,11,Village Name,RAIMA,Shallow tubewell,Ground Water,SAKUR NADAF,HandPump,SUHTAIPNABLE NEW IN PLACE OF OLD T/W MADHWAPUR(0006682296)
1534,Madhubani,Harlakhi,MADHWAPUR,RAIMA MUKHIAPATTI,12,Village Name,RAIMA,Shallow tubewell,Ground Water,KHATTAR SAH,HandPump,SUHTAIPNABLE NEW IN PLACE OF OLD T/W MADHWAPUR(0006682296)
1535,Madhubani,Harlakhi,MADHWAPUR,RAIMA MUKHIAPATTI,13,Village Name,SERHA,Deep tubewell,Ground Water,Road Side Me,HandPump,Lakhan Das(0000046238)
1536,Madhubani,Harlakhi,MADHWAPUR,RAIMA MUKHIAPATTI,14,Village Name,SERHA,Shallow tubewell,Ground Water,Sarvjanik Asthan,HandPump,NC/PC MADHWAPUR- 2(0005705584)
1537,Madhubani,Harlakhi,MADHWAPUR,RAIMA MUKHIAPATTI,15,Village Name,SERHA,Shallow tubewell,Ground Water,Bablu Jha Ghar Ke Pas,HandPump,NC/PC MADHWAPUR- 2(0005705584)
1538,Madhubani,Harlakhi,MADHWAPUR,RAIMA MUKHIAPATTI,16,Village Name,SERHA,Shallow tubewell,Ground Water,Pokhra Bhinda Par,HandPump,NC/PC MADHWAPUR- 2(0005705584)
1539,Madhubani,Harlakhi,MADHWAPUR,RAIMA MUKHIAPATTI,17,Village Name,SERHA,Deep tubewell,Ground Water,Mandir Ke Pas,HandPump,Spot Source (Ht) Scheme(0004690854)
1540,Madhubani,Harlakhi,MADHWAPUR,RAIMA MUKHIAPATTI,18,Village Name,SERHA,Deep tubewell,Ground Water,Sadak Kinare,HandPump,Sri Madhuri Das(0000046234)
1541,Madhubani,Harlakhi,BENIPATTI,KARHARA,1,Village Name,KARHARA,Shallow tubewell,Ground Water,Saw asth Upcendra Ke Pas Chanpur West Tol Me,HandPump,MLA QOUTA- BENIPATTI- 1(0006280019)
1542,Madhubani,Harlakhi,BENIPATTI,KARHARA,2,Village Name,KARHARA,Shallow tubewell,Ground Water,Sr Rabindra Parsad Ke Ghar Ke Niket Gram Hathiyarba,HandPump,MLA QOUTA- BENIPATTI- 1(0006280019)
1543,Madhubani,Harlakhi,BENIPATTI,KARHARA,3,Village Name,KARHARA,Shallow tubewell,Ground Water,Sr Bihari Sahni Ke Ghar Ke Niket Gram Simarkon,HandPump,MLA QOUTA- BENIPATTI- 1(0006280019)
1544,Madhubani,Harlakhi,BENIPATTI,KARHARA,4,Village Name,KARHARA,Shallow tubewell,Ground Water,Najir Ahmad S/O Kasim Rayan Ke Ghar Ke Pas,HandPump,MLA QOUTA- BENIPATTI- 1(0006280019)
1545,Madhubani,Harlakhi,BENIPATTI,KARHARA,5,Village Name,KARHARA,Shallow tubewell,Ground Water,Jinish Yadav S/O Kusheshw ar Yadav Ke Ghar Ke Pas,HandPump,MLA QOUTA- BENIPATTI- 1(0006280019)
1546,Madhubani,Harlakhi,BENIPATTI,KARHARA,6,Village Name,KARHARA,Shallow tubewell,Ground Water,AMAR NATH PRASAD,HandPump,MLA QUOTA- BENIPATTI(0005338201)
1547,Madhubani,Harlakhi,BENIPATTI,KARHARA,7,Village Name,KARHARA,Shallow tubewell,Ground Water,Hnuman Mandir Ke Niket Chanpura Pachim Tole Me,HandPump,MLA QUOTA- BENIPATTI- 1(0005511641)
1548,Madhubani,Harlakhi,BENIPATTI,KARHARA,8,Village Name,KARHARA,Shallow tubewell,Ground Water,Shre Barun Yadav Ghar Ke Pas Simarkon,HandPump,MLA QUOTA- BENIPATTI- 1(0005511641)
1549,Madhubani,Harlakhi,BENIPATTI,KARHARA,9,Village Name,KARHARA,Shallow tubewell,Ground Water,Shree Amarnath Parsad S/O Shree Ram Sinhasan Parsad Ghar Ke Niket Hathiyarw a,HandPump,MLA QUOTA- BENIPATTI- 1(0005511641)
1550,Madhubani,Harlakhi,BENIPATTI,KARHARA,10,Village Name,KARHARA,Shallow tubewell,Ground Water,Radya Khatun H/O Jakir Husain Ward No-5,HandPump,MLA QUOTA- BENIPATTI- 6(0005678665)
1551,Madhubani,Harlakhi,BENIPATTI,KARHARA,11,Village Name,KARHARA,Shallow tubewell,Ground Water,Bathu Yadav S/O Met Kari Yadav Ward No -8,HandPump,MLA QUOTA- BENIPATTI- 6(0005678665)
1552,Madhubani,Harlakhi,BENIPATTI,KARHARA,12,Village Name,KARHARA,Shallow tubewell,Ground Water,Sangam Lal Yadav S/O Met Kusesw ar Yadav Ward No -13,HandPump,MLA QUOTA- BENIPATTI- 6(0005678665)
1553,Madhubani,Harlakhi,BENIPATTI,KARHARA,13,Village Name,KARHARA,Shallow tubewell,Ground Water,Ramchandra Yadav S/O Met Asarfi Yadav Ward No -9,HandPump,MLA QUOTA- BENIPATTI- 6(0005678665)
1554,Madhubani,Harlakhi,BENIPATTI,KARHARA,14,Village Name,KARHARA,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,NC/PC BENIPATTI- 1(0005695070)
1555,Madhubani,Harlakhi,BENIPATTI,KARHARA,15,Village Name,KARHARA,Shallow tubewell,Ground Water,Road Side Me,HandPump,NC/PC BENIPATTI- 1(0005695070)
1556,Madhubani,Harlakhi,BENIPATTI,KARHARA,16,Village Name,KARHARA,Shallow tubewell,Ground Water,P.S. CHANPURA WEST,HandPump,RUNNING WS IN SCHOOL(0006534632)
1557,Madhubani,Harlakhi,BENIPATTI,KARHARA,17,Village Name,KARHARA,Shallow tubewell,Ground Water,P.S. KARHARA,HandPump,RUNNING WS IN SCHOOL(0006534632)
1558,Madhubani,Harlakhi,BENIPATTI,KARHARA,18,Village Name,KARHARA,Shallow tubewell,Ground Water,P.MAK. KARHARA BIRDIPUR,HandPump,RUNNING WS IN SCHOOL(0006534784)
1559,Madhubani,Harlakhi,BENIPATTI,KARHARA,19,Village Name,KARHARA,Shallow tubewell,Ground Water,P.MAK. KARHARA BIRDIPUR,HandPump,RUNNING WS IN SCHOOL(0006534787)
1560,Madhubani,Harlakhi,BENIPATTI,KARHARA,20,Village Name,KARHARA,Shallow tubewell,Ground Water,U.M.S. CHANPURA,HandPump,SCHOOL T/W- BENIPATTI(0006558062)
1561,Madhubani,Harlakhi,BENIPATTI,KARHARA,21,Village Name,KARHARA,Shallow tubewell,Ground Water,P.MAK. KARHARA BIRDIPUR,HandPump,SCHOOL T/W- BENIPATTI(0006558062)
1562,Madhubani,Harlakhi,BENIPATTI,KARHARA,22,Village Name,KARHARA,Shallow tubewell,Ground Water,P.S. KARHARA,HandPump,SCHOOL T/W- BENIPATTI(0006558062)
1563,Madhubani,Harlakhi,BENIPATTI,KARHARA,23,Village Name,KARHARA,Shallow tubewell,Ground Water,M.S. SOHRAUL,HandPump,SCHOOL T/W- BENIPATTI- 1(0006252770)
1564,Madhubani,Harlakhi,BENIPATTI,KARHARA,24,Village Name,KARHARA,Shallow tubewell,Ground Water,N.P.S YASAVTOL KARHARA,HandPump,SCHOOL T/W- BENIPATTI- 1(0006252770)
1565,Madhubani,Harlakhi,BENIPATTI,KARHARA,25,Village Name,KARHARA,Shallow tubewell,Ground Water,N.P.S. SIMRKON,HandPump,SCHOOL T/W- BENIPATTI- 1(0006252770)
1566,Madhubani,Harlakhi,BENIPATTI,KARHARA,26,Village Name,KARHARA,Shallow tubewell,Ground Water,P.MAK. SOHRAUL GIRL,HandPump,SCHOOL T/W- BENIPATTI- 2(0006255139)
1567,Madhubani,Harlakhi,BENIPATTI,KARHARA,27,Village Name,KARHARA,Shallow tubewell,Ground Water,P.MAK. KARHARA GIRL,HandPump,SCHOOL T/W- BENIPATTI- 2(0006255139)
1568,Madhubani,Harlakhi,BENIPATTI,KARHARA,28,Village Name,KARHARA,Shallow tubewell,Ground Water,P.MAK. KARHARA BIRDIPUR,HandPump,SCHOOL T/W- BENIPATTI- 2(0006255139)
1569,Madhubani,Harlakhi,BENIPATTI,KARHARA,29,Village Name,KARHARA,Shallow tubewell,Ground Water,P.S. KARHARA,HandPump,SCHOOL T/W- BENIPATTI- 2(0006255139)
1570,Madhubani,Harlakhi,BENIPATTI,KARHARA,30,Village Name,KARHARA,Shallow tubewell,Ground Water,P.S. CHANPURA WEST,HandPump,SCHOOL T/W- BENIPATTI- 2(0006255139)
1571,Madhubani,Harlakhi,BENIPATTI,KARHARA,31,Village Name,KARHARA,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0002682901)
1572,Madhubani,Harlakhi,BENIPATTI,KARHARA,32,Village Name,KARHARA,Deep tubewell,Ground Water,P.MAK. SOHRAUL GIRL,HandPump,SPOT SOURCES(0002721512)
1573,Madhubani,Harlakhi,BENIPATTI,KARHARA,33,Village Name,KARHARA,Deep tubewell,Ground Water,P.MAK. KARHARA GIRL,HandPump,SPOT SOURCES(0002721513)
1574,Madhubani,Harlakhi,BENIPATTI,KARHARA,34,Village Name,KARHARA,Deep tubewell,Ground Water,N.P.S. SUKHI TOL PALI,HandPump,SPOT SOURCES(0002721526)
1575,Madhubani,Harlakhi,BENIPATTI,KARHARA,35,Village Name,KARHARA,Deep tubewell,Ground Water,N.P.S. SIMRKON,HandPump,SPOT SOURCES(0002721528)
1576,Madhubani,Harlakhi,BENIPATTI,KARHARA,36,Village Name,KARHARA,Deep tubewell,Ground Water,M.S. SOHRAUL,HandPump,SPOT SOURCES(0002721529)
1577,Madhubani,Harlakhi,BENIPATTI,KARHARA,37,Village Name,KARHARA,Deep tubewell,Ground Water,P.MAK. KARHARA BIRDIPUR,HandPump,SPOT SOURCES(0002721530)
1578,Madhubani,Harlakhi,BENIPATTI,KARHARA,38,Village Name,KARHARA,Deep tubewell,Ground Water,N.P.S YASAVTOL KARHARA,HandPump,SPOT SOURCES(0002721531)
1579,Madhubani,Harlakhi,BENIPATTI,KARHARA,39,Village Name,KARHARA,Deep tubewell,Ground Water,P.S. HATHIYARBA,HandPump,SPOT SOURCES(0002721541)
1580,Madhubani,Harlakhi,BENIPATTI,KARHARA,40,Village Name,KARHARA,Deep tubewell,Ground Water,N.P.S YASAVTOL KARHARA,HandPump,SPOT SOURCES(0002721542)
1581,Madhubani,Harlakhi,BENIPATTI,KARHARA,41,Village Name,KARHARA,Deep tubewell,Ground Water,P.S. CHANPURA WEST,HandPump,SPOT SOURCES(0002721543)
1582,Madhubani,Harlakhi,BENIPATTI,KARHARA,42,Village Name,KARHARA,Deep tubewell,Ground Water,M.S. SOHRAUL,HandPump,SPOT SOURCES(0002721789)
1583,Madhubani,Harlakhi,BENIPATTI,KARHARA,43,Village Name,KARHARA,Deep tubewell,Ground Water,P.S. KARHARA,HandPump,SPOT SOURCES(0002721789)
1584,Madhubani,Harlakhi,BENIPATTI,KARHARA,44,Village Name,KARHARA,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Sourse(0001979504)
1585,Madhubani,Harlakhi,BENIPATTI,KARHARA,45,Village Name,KARHARA,Shallow tubewell,Ground Water,JIBACH YAAV BICHLA TOL,HandPump,SUHTAIPNABLE NEW IN PLACE OF OLD T/W BENIPATTI(0006682204)
1586,Madhubani,Harlakhi,BENIPATTI,KARHARA,46,Village Name,KARHARA,Shallow tubewell,Ground Water,IDGAH KE PAS,HandPump,SUHTAIPNABLE NEW IN PLACE OF OLD T/W BENIPATTI(0006682204)
1587,Madhubani,Harlakhi,BENIPATTI,KARHARA,47,Village Name,KARHARA,Shallow tubewell,Ground Water,Rambaran Yadav,HandPump,SUHTAIPNABLE NEW IN PLACE OF OLD T/W BENIPATTI- 3(0006134747)
1588,Madhubani,Harlakhi,BENIPATTI,KARHARA,48,Village Name,KARHARA,Shallow tubewell,Ground Water,Gudari Ram,HandPump,SUHTAIPNABLE NEW IN PLACE OF OLD T/W BENIPATTI- 3(0006134747)
1589,Madhubani,Harlakhi,BENIPATTI,KARHARA,49,Village Name,SOHRAUL,Shallow tubewell,Ground Water,Vinod Ray S/O Ramavtar Ray Ke Ghar Ke Pas,HandPump,MLA QOUTA- BENIPATTI- 1(0006280019)
1590,Madhubani,Harlakhi,BENIPATTI,KARHARA,50,Village Name,SOHRAUL,Shallow tubewell,Ground Water,Jakir Husain S/O Tahir Husain Ke Ghar Ke Pas,HandPump,MLA QOUTA- BENIPATTI- 1(0006280019)
1591,Madhubani,Harlakhi,BENIPATTI,KARHARA,51,Village Name,SOHRAUL,Shallow tubewell,Ground Water,Raje Yadav S/O Falguni Yadav Ke Ghar Ke Pas,HandPump,MLA QOUTA- BENIPATTI- 1(0006280019)
1592,Madhubani,Harlakhi,BENIPATTI,KARHARA,52,Village Name,SOHRAUL,Shallow tubewell,Ground Water,Bisho Devi S/O Fakir Yadav,HandPump,MLA QUOTA- BENIPATTI- 6(0005678665)
1593,Madhubani,Harlakhi,BENIPATTI,KARHARA,53,Village Name,SOHRAUL,Shallow tubewell,Ground Water,B,HandPump,NC/PC BENIPATTI(0006534357)
1594,Madhubani,Harlakhi,BENIPATTI,KARHARA,54,Village Name,SOHRAUL,Shallow tubewell,Ground Water,A,HandPump,NC/PC BENIPATTI(0006534357)
1595,Madhubani,Harlakhi,BENIPATTI,KARHARA,55,Village Name,SOHRAUL,Shallow tubewell,Ground Water,P.S.SOHRAUL,HandPump,RUNNING WS IN SCHOOL(0006534784)
1596,Madhubani,Harlakhi,BENIPATTI,KARHARA,56,Village Name,SOHRAUL,Shallow tubewell,Ground Water,P.S.SOHRAUL,HandPump,RUNNING WS IN SCHOOL(0006534787)
1597,Madhubani,Harlakhi,BENIPATTI,KARHARA,57,Village Name,SOHRAUL,Shallow tubewell,Ground Water,P.S.SOHRAUL,HandPump,SCHOOL T/W- BENIPATTI(0006558062)
1598,Madhubani,Harlakhi,BENIPATTI,KARHARA,58,Village Name,SOHRAUL,Shallow tubewell,Ground Water,P.S.SOHRAUL,HandPump,SCHOOL T/W- BENIPATTI- 3(0006255444)
1599,Madhubani,Harlakhi,BENIPATTI,KARHARA,59,Village Name,SOHRAUL,Shallow tubewell,Ground Water,N.P.S Sohrail Sc North,HandPump,SCHOOL T/W- BENIPATTI- 3(0006255444)
1600,Madhubani,Harlakhi,BENIPATTI,KARHARA,60,Village Name,SOHRAUL,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0002682890)
1601,Madhubani,Harlakhi,BENIPATTI,KARHARA,61,Village Name,SOHRAUL,Deep tubewell,Ground Water,P.S.SOHRAUL,HandPump,SPOT SOURCES(0002721544)
1602,Madhubani,Harlakhi,BENIPATTI,KARHARA,62,Village Name,SOHRAUL,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Sourse(0001979487)
1603,Madhubani,Harlakhi,MADHWAPUR,BISHUNPUR,1,Village Name,BISHUNPUR,Shallow tubewell,Ground Water,Dharkan Sah S/O Hiray Sah Ghar Ke Pas,HandPump,MLA QOUTA- MADHWAPUR- 1(0006376823)
1604,Madhubani,Harlakhi,MADHWAPUR,BISHUNPUR,2,Village Name,BISHUNPUR,Shallow tubewell,Ground Water,Srifal Lal Yadav S/O Jebar Yadav,HandPump,MLA QUOTA- MADHWAPUR- 3(0005785372)
1605,Madhubani,Harlakhi,MADHWAPUR,BISHUNPUR,3,Village Name,BISHUNPUR,Shallow tubewell,Ground Water,C,HandPump,NC/PC MADHWAPUR(0006539572)
1606,Madhubani,Harlakhi,MADHWAPUR,BISHUNPUR,4,Village Name,BISHUNPUR,Shallow tubewell,Ground Water,B,HandPump,NC/PC MADHWAPUR(0006539572)
1607,Madhubani,Harlakhi,MADHWAPUR,BISHUNPUR,5,Village Name,BISHUNPUR,Shallow tubewell,Ground Water,A,HandPump,NC/PC MADHWAPUR(0006539572)
1608,Madhubani,Harlakhi,MADHWAPUR,BISHUNPUR,6,Village Name,BISHUNPUR,Shallow tubewell,Ground Water,A,HandPump,PC MADHWAPUR(0006535370)
1609,Madhubani,Harlakhi,MADHWAPUR,BISHUNPUR,7,Village Name,BISHUNPUR,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0002684868)
1610,Madhubani,Harlakhi,MADHWAPUR,BISHUNPUR,8,Village Name,BISHUNPUR,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Sourse(0001980267)
1611,Madhubani,Harlakhi,MADHWAPUR,BISHUNPUR,9,Village Name,TRIMUHAN,Shallow tubewell,Ground Water,Manoj Yadav S/O Bindeshw ar Yadav Ghar Ke Pas,HandPump,MLA QOUTA- MADHWAPUR- 1(0006376823)
1612,Madhubani,Harlakhi,MADHWAPUR,BISHUNPUR,10,Village Name,TRIMUHAN,Shallow tubewell,Ground Water,Shaligram Mahto S/O Dashay Mahto,HandPump,MLA QUOTA- MADHWAPUR- 3(0005785372)
1613,Madhubani,Harlakhi,MADHWAPUR,BISHUNPUR,11,Village Name,TRIMUHAN,Shallow tubewell,Ground Water,B,HandPump,NC/PC MADHWAPUR(0006539572)
1614,Madhubani,Harlakhi,MADHWAPUR,BISHUNPUR,12,Village Name,TRIMUHAN,Shallow tubewell,Ground Water,A,HandPump,NC/PC MADHWAPUR(0006539572)
1615,Madhubani,Harlakhi,MADHWAPUR,BISHUNPUR,13,Village Name,TRIMUHAN,Shallow tubewell,Ground Water,A,HandPump,PC MADHWAPUR(0006535370)
1616,Madhubani,Harlakhi,MADHWAPUR,BISHUNPUR,14,Village Name,TRIMUHAN,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Sourse(0001980267)
1617,Madhubani,Harlakhi,MADHWAPUR,BISHUNPUR,15,Village Name,TRIMUHAN,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spoy Source(0002684887)
1618,Madhubani,Harlakhi,MADHWAPUR,BISHUNPUR,16,Village Name,TRIMUHAN,Shallow tubewell,Ground Water,SAHDEV YADAV,HandPump,SUHTAIPNABLE NEW IN PLACE OF OLD T/W MADHWAPUR(0006682296)
1619,Madhubani,Harlakhi,HARLAKHI,KARUNA,1,Village Name,KAMLABAR PATTI,Shallow tubewell,Ground Water,120,HandPump,ANGANWARDI T/W - HARLAKHI(0006356354)
1620,Madhubani,Harlakhi,HARLAKHI,KARUNA,2,Village Name,KAMLABAR PATTI,Shallow tubewell,Ground Water,119,HandPump,ANGANWARDI T/W - HARLAKHI(0006356354)
1621,Madhubani,Harlakhi,HARLAKHI,KARUNA,3,Village Name,KAMLABAR PATTI,Deep tubewell,Ground Water,Road Side Me,HandPump,Harlakhi Spot Source Scheme(0004688904)
1622,Madhubani,Harlakhi,HARLAKHI,KARUNA,4,Village Name,KAMLABAR PATTI,Deep tubewell,Ground Water,Sadak Kinare,HandPump,Harlakhi Spot Source Scheme(0004713242)
1623,Madhubani,Harlakhi,HARLAKHI,KARUNA,5,Village Name,KAMLABAR PATTI,Shallow tubewell,Ground Water,Jaylal Sahni S/O Mat Nathuni Sahni Ghar Ke Pas,HandPump,MLA QOUTA- HARLAKHI- 1(0006387490)
1624,Madhubani,Harlakhi,HARLAKHI,KARUNA,6,Village Name,KAMLABAR PATTI,Shallow tubewell,Ground Water,Lalo Chaudhary S/O Chandrashekhar Chaudhary Ghar Ke Pas,HandPump,MLA QOUTA- HARLAKHI- 1(0006387490)
1625,Madhubani,Harlakhi,HARLAKHI,KARUNA,7,Village Name,KAMLABAR PATTI,Shallow tubewell,Ground Water,Brahamdev Mandal S/O Ashesw ar Mandal Ghar Ke Pas,HandPump,MLA QOUTA- HARLAKHI- 1(0006387490)
1626,Madhubani,Harlakhi,HARLAKHI,KARUNA,8,Village Name,KAMLABAR PATTI,Shallow tubewell,Ground Water,Ramprit Das S/O Ramlakhan Das Ward No -2,HandPump,MLA QUOTA- HARLAKHI- 1(0005687029)
1627,Madhubani,Harlakhi,HARLAKHI,KARUNA,9,Village Name,KAMLABAR PATTI,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,NC/PC HARLAKHI(0005699573)
1628,Madhubani,Harlakhi,HARLAKHI,KARUNA,10,Village Name,KAMLABAR PATTI,Shallow tubewell,Ground Water,Road Side Me,HandPump,NC/PC HARLAKHI(0005699573)
1629,Madhubani,Harlakhi,HARLAKHI,KARUNA,11,Village Name,KAMLABAR PATTI,Shallow tubewell,Ground Water,Road Side Me,HandPump,NC/PC HARLAKHI(0005699573)
1630,Madhubani,Harlakhi,HARLAKHI,KARUNA,12,Village Name,KAMLABAR PATTI,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,NC/PC HARLAKHI(0005699573)
1631,Madhubani,Harlakhi,HARLAKHI,KARUNA,13,Village Name,KAMLABAR PATTI,Shallow tubewell,Ground Water,U.M.S Kamlapat Patti,HandPump,SCHOOL T/W- HARLAKHI- 2(0006206012)
1632,Madhubani,Harlakhi,HARLAKHI,KARUNA,14,Village Name,KAMLABAR PATTI,Deep tubewell,Ground Water,N.P.S.KAMLAPATPATTI NORTH TOL,HandPump,SPORT SOURCES(0002717789)
1633,Madhubani,Harlakhi,HARLAKHI,KARUNA,15,Village Name,KAMLABAR PATTI,Deep tubewell,Ground Water,P.S.KAMLAPATPATTI,HandPump,SPORT SOURCES(0002717789)
1634,Madhubani,Harlakhi,HARLAKHI,KARUNA,16,Village Name,KAMLABAR PATTI,Shallow tubewell,Ground Water,Sadak Kinare,HandPump,SUHTAIPMABLE NEW IN PLACE OF OLD HARLAKHI(0005819891)
1635,Madhubani,Harlakhi,HARLAKHI,KARUNA,17,Village Name,KAMLABAR PATTI,Shallow tubewell,Ground Water,Laxman Mochi Ke Ghar Ke Niket,HandPump,SUHTAIPMABLE NEW IN PLACE OF OLD HARLAKHI(0005819891)
1636,Madhubani,Harlakhi,HARLAKHI,KARUNA,18,Village Name,BHARIAR TOL,Deep tubewell,Ground Water,Road Side Me,HandPump,Hand Pump Scheme(0004690566)
1637,Madhubani,Harlakhi,HARLAKHI,KARUNA,19,Village Name,BHARIAR TOL,Deep tubewell,Ground Water,Nc/Pc Scheme For Harlakhi Block,SPOT,Nc/Pc Scheme For Harlakhi Block(0004563152)
1638,Madhubani,Harlakhi,HARLAKHI,KARUNA,20,Village Name,CHAUDHARY TOL,Deep tubewell,Ground Water,Road Side Me,HandPump,Chandeshw ar Choudhary(0000048942)
1639,Madhubani,Harlakhi,HARLAKHI,KARUNA,21,Village Name,CHAUDHARY TOL,Deep tubewell,Ground Water,Road Side Me,HandPump,Harlakhi Spot Source Scheme(0004688904)
1640,Madhubani,Harlakhi,HARLAKHI,KARUNA,22,Village Name,CHAUDHARY TOL,Deep tubewell,Ground Water,Sadak Kinare,HandPump,Harlakhi Spot Source Scheme(0004713242)
1641,Madhubani,Harlakhi,HARLAKHI,KARUNA,23,Village Name,KARUNA,Shallow tubewell,Ground Water,124,HandPump,ANGANWARDI T/W - HARLAKHI(0006356354)
1642,Madhubani,Harlakhi,HARLAKHI,KARUNA,24,Village Name,KARUNA,Shallow tubewell,Ground Water,Harendra Ray S/O Ramachal Ray Ghar Ke Pas,HandPump,MLA QOUTA- HARLAKHI- 1(0006387490)
1643,Madhubani,Harlakhi,HARLAKHI,KARUNA,25,Village Name,KARUNA,Shallow tubewell,Ground Water,Rambahdur Thakur Belatol Ward No -12,HandPump,MLA QUOTA- HARLAKHI- 1(0005687029)
1644,Madhubani,Harlakhi,HARLAKHI,KARUNA,26,Village Name,KARUNA,Shallow tubewell,Ground Water,Shivshankar Yadav S/O Bidesw ar Yadav Kadw ahi Ward No 11,HandPump,MLA QUOTA- HARLAKHI- 1(0005687029)
1645,Madhubani,Harlakhi,HARLAKHI,KARUNA,27,Village Name,KARUNA,Shallow tubewell,Ground Water,Pargas Mandal Raghunathpur Ward No- 11,HandPump,MLA QUOTA- HARLAKHI- 1(0005687029)
1646,Madhubani,Harlakhi,HARLAKHI,KARUNA,28,Village Name,KARUNA,Shallow tubewell,Ground Water,Birju Ray S/O Rambahadur Ray Ward No -6,HandPump,MLA QUOTA- HARLAKHI- 1(0005687029)
1647,Madhubani,Harlakhi,HARLAKHI,KARUNA,29,Village Name,KARUNA,Shallow tubewell,Ground Water,M.S. Karuna,HandPump,SCHOOL T/W- HARLAKHI- 1(0006193183)
1648,Madhubani,Harlakhi,HARLAKHI,KARUNA,30,Village Name,KARUNA,Shallow tubewell,Ground Water,P.S Kadw ahi,HandPump,SCHOOL T/W- HARLAKHI- 2(0006206012)
1649,Madhubani,Harlakhi,HARLAKHI,KARUNA,31,Village Name,KARUNA,Deep tubewell,Ground Water,P.S.KARUNA TOLE BISHAUL,HandPump,SPORT SOURCES(0002717789)
1650,Madhubani,Harlakhi,HARLAKHI,KARUNA,32,Village Name,KARUNA,Deep tubewell,Ground Water,M.S. Karuna,HandPump,SPORT SOURCES(0002717789)
1651,Madhubani,Harlakhi,HARLAKHI,KARUNA,33,Village Name,KARUNA,Deep tubewell,Ground Water,N.P.S.DATTAKOL TOOL,HandPump,SPORT SOURCES(0002717789)
1652,Madhubani,Harlakhi,HARLAKHI,KARUNA,34,Village Name,KARUNA,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Sourse(0001968703)
1653,Madhubani,Harlakhi,HARLAKHI,KARUNA,35,Village Name,KASAK TOL,Deep tubewell,Ground Water,Sadak Inare,HandPump,Harlakhi Spot Source Scheme(0004688904)
1654,Madhubani,Harlakhi,HARLAKHI,KARUNA,36,Village Name,KASAK TOL,Deep tubewell,Ground Water,Road Ke Bagal Me,HandPump,Harlakhi Spot Source Scheme(0004713242)
1655,Madhubani,Harlakhi,HARLAKHI,KARUNA,37,Village Name,KASAK TOL,Deep tubewell,Ground Water,Nc/Pc Scheme For Harlakhi Block,SPOT,Nc/Pc Scheme For Harlakhi Block(0004563153)
1656,Madhubani,Harlakhi,HARLAKHI,KARUNA,38,Village Name,KURMI TOL,Shallow tubewell,Ground Water,B,HandPump,NC/PC HARLAKHI(0006534908)
1657,Madhubani,Harlakhi,HARLAKHI,KARUNA,39,Village Name,KURMI TOL,Shallow tubewell,Ground Water,A,HandPump,NC/PC HARLAKHI(0006534908)
1658,Madhubani,Harlakhi,HARLAKHI,KARUNA,40,Village Name,KURMI TOL,Shallow tubewell,Ground Water,B,HandPump,NC/PC HARLAKHI(0006538710)
1659,Madhubani,Harlakhi,HARLAKHI,KARUNA,41,Village Name,KURMI TOL,Shallow tubewell,Ground Water,A,HandPump,NC/PC HARLAKHI(0006538710)
1660,Madhubani,Harlakhi,HARLAKHI,KARUNA,42,Village Name,KURMI TOL,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Sourse(0001968703)
1661,Madhubani,Harlakhi,HARLAKHI,KARUNA,43,Village Name,MANG PATTI,Shallow tubewell,Ground Water,P.S.BELA,HandPump,SCHOOL T/W- HARLAKHI- 1(0006193183)
1662,Madhubani,Harlakhi,HARLAKHI,KARUNA,44,Village Name,MANG PATTI,Deep tubewell,Ground Water,P.S.BELA,HandPump,SPORT SOURCES(0002717789)
1663,Madhubani,Harlakhi,HARLAKHI,KARUNA,45,Village Name,MANG PATTI,Deep tubewell,Ground Water,P.S.MANGPATTI HRIJAN,HandPump,SPORT SOURCES(0002717789)
1664,Madhubani,Harlakhi,HARLAKHI,KARUNA,46,Village Name,MANG PATTI,Deep tubewell,Ground Water,P.S.MANGPATTI,HandPump,SPORT SOURCES(0002717789)
1665,Madhubani,Harlakhi,HARLAKHI,KARUNA,47,Village Name,MANG PATTI,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0001976237)
